company,title,season,season_inferred,seasons,program,remote,category,location,sponsorship,h1b_approvals,salary,skills,posted_at,posted_at_source,first_seen_at,url
Merck,2027 Future Talent Program - Medical Data Scientist - Intern,Summer 2027,False,,Internship,,Data & ML/AI,USA - Pennsylvania - North Wales (Upper Gwynedd),unknown,,,Python; SQL,2026-09-08T00:00:00Z,date_only,2026-09-08T07:15:06Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---North-Wales-Upper-Gwynedd/XMLNAME-2027-Future-Talent-Program---Medical-Data-Scientist---Intern_R412403
Merck,2027 Future Talent Program - AI/ML Computational Toxicology - Intern,Summer 2027,False,,Internship,,Data & ML/AI,USA - Pennsylvania - West Point,unknown,,,Python; SQL; PyTorch; TensorFlow; scikit-learn; Pandas; LLMs; Git,2026-09-08T00:00:00Z,date_only,2026-09-08T07:15:06Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---West-Point/XMLNAME-2027-Future-Talent-Program---AI-ML-Computational-Toxicology---Intern_R412871
Merck,2027 Future Talent Program – Laboratory Operations AI & Digital Transformation – Intern,Summer 2027,False,,Internship,,Data & ML/AI,USA - Pennsylvania - West Point,unknown,,,,2026-09-08T00:00:00Z,date_only,2026-09-08T07:15:06Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---West-Point/XMLNAME-2027-Future-Talent-Program---Laboratory-Operations-AI---Digital-Transformation---Intern_R413048
Merck,2027 Future Talent Program - Standardizing Automation Scripting Practices Through AI-Enabled Knowledge Repository - Intern,Summer 2027,False,,Internship,,Data & ML/AI,USA - Pennsylvania - West Point,unknown,,,Python; C++; C#; SQL; LLMs; Git,2026-09-08T00:00:00Z,date_only,2026-09-08T07:15:06Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---West-Point/XMLNAME-2027-Future-Talent-Program---Standardizing-Automation-Scripting-Practices-Through-AI-Enabled-Knowledge-Repository---Intern_R412939
Merck,2027 Future Talent Program – West Point Vaccine Manufacturing Intern,Summer 2027,False,,Internship,,Hardware,USA - Pennsylvania - West Point,unknown,,,,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---West-Point/XMLNAME-2027-Future-Talent-Program---West-Point-Vaccine-Manufacturing-Intern_R416751
Merck,2027 Future Talent Program - Elkton Manufacturing Co-op,Summer 2027,False,,Co-op,,Hardware,USA - Virginia - Elkton,unknown,,,,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Virginia---Elkton/XMLNAME-2027-Future-Talent-Program---Elkton-Manufacturing-Co-op_R412910
Merck,2027 Future Talent Program - Elkton Manufacturing Intern,Summer 2027,False,,Internship,,Hardware,USA - Virginia - Elkton,unknown,,,,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Virginia---Elkton/XMLNAME-2027-Future-Talent-Program---Elkton-Manufacturing-Intern_R412907
Northrop Grumman,2027 Mechanical Engineering Intern - Roy UT,Summer 2027,False,,Internship,,Hardware,United States-Utah-Roy,citizens-only,,$23–$29/hr,,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Utah-Roy/XMLNAME-2027-Mechanical-Engineering-Intern---Roy-UT_R10249871
Northrop Grumman,2027 Software Engineering Intern - Roy UT,Summer 2027,False,,Internship,,Software,United States-Utah-Roy,citizens-only,,$23–$29/hr,,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://ngc.wd1.myworkdayjobs.com/Northrop_Grumman_External_Site/job/United-States-Utah-Roy/XMLNAME-2027-Software-Engineering-Intern---Roy-UT_R10249842
AtkinsRéalis,Water Infrastructure Engineering Intern - Summer 2027,Summer 2027,False,,Internship,,Software,US.GA.Atlanta.2018 Powers Ferry Rd,unknown,,,,2026-09-08T00:00:00Z,date_only,2026-09-08T12:52:56Z,https://slihrms.wd3.myworkdayjobs.com/careers/job/USGAAtlanta2018-Powers-Ferry-Rd/Water-Infrastructure-Engineering-Intern---Summer-2027_R-163480-1
SWBC,DevOps Intern,Not stated,True,,Internship,,Software,"San Antonio, TX",unknown,,,Java; C#,2026-09-08T00:00:00Z,date_only,2026-09-08T23:26:42Z,https://swbc.wd1.myworkdayjobs.com/swbccareers/job/San-Antonio-TX/DevOps-Intern_R0015484-2
SWBC,Software Engineering Intern,Not stated,True,,Internship,,Software,"San Antonio, TX",unknown,,,C#; JavaScript,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://swbc.wd1.myworkdayjobs.com/swbccareers/job/San-Antonio-TX/Software-Engineering-Intern_R0015482-2
Thermo Fisher Scientific,Manufacturing Engineering Technician Intern – Clinical Labeling,Not stated,True,,Internship,,Hardware,"Bohemia, New York, USA",unknown,368,,,2026-09-08T00:00:00Z,date_only,2026-09-08T07:15:06Z,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bohemia-New-York-USA/Manufacturing-Engineering-Technician-Intern---Clinical-Labeling_R-01366610
Thermo Fisher Scientific,Manufacturing Sciences Intern,Not stated,True,,Internship,,Hardware,"Rockford, Illinois, USA",unknown,368,,,2026-09-08T00:00:00Z,date_only,2026-09-08T07:15:06Z,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Rockford-Illinois-USA/Manufacturing-Sciences-Intern_R-01366576
TRUMPF,Smart Factory Robotics & Operations Intern,Not stated,True,,Internship,,Hardware,"Chicago, IL",unknown,4,,,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://trumpf.wd3.myworkdayjobs.com/TRUMPF_Students/job/Chicago-IL/Smart-Factory-Robotics---Operations-Intern_R00042570
U.S. Bank,2027 Information Security Summer Intern,Summer 2027,False,,Internship,,Security,"Cincinnati, OH",unknown,,,Python,2026-09-08T00:00:00Z,date_only,2026-09-08T17:18:21Z,https://usbank.wd1.myworkdayjobs.com/US_Bank_Careers/job/Cincinnati-OH/XMLNAME-2027-Information-Security-Summer-Intern_2026-0025770
U.S. Bank,2027 Product Management Summer Intern,Summer 2027,False,,Internship,,Software,"Minneapolis, MN",unknown,,,,2026-09-08T00:00:00Z,date_only,2026-09-08T21:06:03Z,https://usbank.wd1.myworkdayjobs.com/US_Bank_Careers/job/Minneapolis-MN/XMLNAME-2027-Product-Management-Summer-Intern_2026-0026766
Xcel Energy,Data Analyst Intern- TX,Summer 2027,False,,Internship,,Data & ML/AI,"Amarillo, TX, 79101",unknown,5,$20.9–$24.6/hr,,2026-09-08T00:00:00Z,date_only,2026-09-08T17:18:21Z,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Amarillo-TX-79101/Data-Analyst-Intern--TX_JR115565-1
Dropbox,Software Engineering Intern (Summer 2027),Summer 2027,False,,Internship,yes,Software,Remote - US: All locations,unknown,211,,Python; JavaScript,2026-09-07T11:06:46-04:00,exact,2026-09-07T15:48:52Z,https://jobs.dropbox.com/listing/8106224?gh_jid=8106224
Allegion,Summer Intern - Robotics Technician,Summer 2027,False,,Internship,,Hardware,"Indianapolis, IN - Tobey Dr",unknown,,,,2026-09-07T00:00:00Z,date_only,2026-09-07T22:47:57Z,https://allegion.wd5.myworkdayjobs.com/careers/job/Indianapolis-IN---Tobey-Dr/Summer-Intern---Robotics-Technician_JR37367-1
Johnson & Johnson,Athens Manufacturing Plant 2027 Co-Op,Summer 2027,False,,Co-op,,Hardware,"Athens, Georgia, United States of America",unknown,8,,,2026-09-07T00:00:00Z,date_only,2026-09-07T19:54:11Z,https://jj.wd5.myworkdayjobs.com/JJ/job/Athens-Georgia-United-States-of-America/Athens-Manufacturing-Plant-2027-Co-Op_R-097654-1
Merck,2027 Future Talent Program - Bioprocess Clinical Manufacturing & Technology Co-Op,Summer 2027,False,,Co-op,,Hardware,USA - Pennsylvania - West Point,unknown,,,Python,2026-09-07T00:00:00Z,date_only,2026-09-07T09:25:43Z,https://msd.wd5.myworkdayjobs.com/searchjobs/job/USA---Pennsylvania---West-Point/XMLNAME-2027-Future-Talent-Program---Bioprocess-Clinical-Manufacturing---Technology-Co-Op_R413123
Xcel Energy,AI & Automation Intern- CO,Summer 2027,False,,Internship,,Data & ML/AI,"Denver, CO, 80205",unknown,5,$20.9–$22.1/hr,,2026-09-07T00:00:00Z,date_only,2026-09-07T09:25:43Z,https://xcelenergy.wd1.myworkdayjobs.com/External/job/Denver-CO-80205/AI---Automation-Intern--CO_JR115739-1
Hewlett Packard Enterprise,HPC AI Systems Administrator Intern,Not stated,True,,Internship,,Data & ML/AI,"Bloomington, Minnesota, United States of America",unknown,499,,Python; Linux; Git,2026-09-06T00:00:00Z,date_only,2026-09-07T04:03:57Z,https://hpe.wd5.myworkdayjobs.com/Jobsathpe/job/Bloomington-Minnesota-United-States-of-America/HPC-AI-Systems-Administrator-Intern_1213396
Harbinger Motors,"Intern, Powertrain Manufacturing",Not stated,True,,Internship,,Hardware,"Garden Grove, CA",unknown,,,,2026-09-05T22:47:24-04:00,exact,2026-09-06T04:05:59Z,https://job-boards.greenhouse.io/harbingermotors/jobs/5231838007
Harbinger Motors,"Intern, Cybersecurity",Not stated,True,,Internship,,Security,"Garden Grove, CA",unknown,,,Python,2026-09-05T23:34:20-04:00,exact,2026-09-06T04:05:59Z,https://job-boards.greenhouse.io/harbingermotors/jobs/5231842007
Amazon,"Software Development Engineer Intern/Co-Op, ROBOTICS -  2027",Summer 2027,False,,Internship / Co-op,,Hardware,"North Reading, Massachusetts, USA",unknown,23139,,Python; Java; C++; C#; Rust; TypeScript; SQL; LLMs,2026-09-04T00:00:00Z,date_only,2026-09-04T04:03:13Z,https://www.amazon.jobs/en/jobs/10529525/software-development-engineer-intern-co-op-robotics-2027
Garner Health,Software Engineering Intern,Not stated,True,,Internship,,Software,"New York City, New York",no-sponsorship,,,Python; TypeScript; JavaScript; React; Node.js; AWS; Kubernetes; Docker,2026-09-04T17:39:04-04:00,exact,2026-09-04T23:03:17Z,https://job-boards.greenhouse.io/garnerhealth/jobs/6164698004
GenScript,mRNA Manufacturing Intern (Full Time),Not stated,True,,Internship,,Hardware,"Redmond, Washington, United States",unknown,11,$22–$24/hr,,2026-09-04T16:51:04-04:00,exact,2026-09-04T23:03:17Z,https://job-boards.greenhouse.io/genscript/jobs/5231601007
Scale AI,Software Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Software,"San Francisco, CA",unknown,26,,Python; TypeScript; LLMs; React; MongoDB,2026-09-04T12:00:19-04:00,exact,2026-09-04T17:38:48Z,https://job-boards.greenhouse.io/scaleai/jobs/4730845005
Schonfeld,2027 Data Science Intern,Summer 2027,False,,Internship,,Data & ML/AI,"New York, New York, United States",unknown,41,,Python; SQL; Docker; Kafka; Airflow,2026-09-04T12:42:57-04:00,exact,2026-09-04T17:38:48Z,https://job-boards.greenhouse.io/schonfeld/jobs/8171692
Schonfeld,2027 Cybersecurity Operations Intern,Summer 2027,False,,Internship,,Security,"New York, New York, United States",unknown,41,,,2026-09-04T12:42:38-04:00,exact,2026-09-04T17:38:48Z,https://job-boards.greenhouse.io/schonfeld/jobs/8171696
Schonfeld,2027 Software Engineering Intern,Summer 2027,False,,Internship,,Software,"New York, New York, United States",unknown,41,,Python; Java; C++; Git,2026-09-04T12:41:36-04:00,exact,2026-09-04T17:38:48Z,https://job-boards.greenhouse.io/schonfeld/jobs/8180089
Nokia,AI-Agent Development Co-op,Not stated,True,,Co-op,,Data & ML/AI,United States,unknown,321,,Python; LLMs; Git,2026-09-04,date_only,2026-09-04T17:38:48Z,https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39978
AECOM,Structural Engineering Intern - Bridge & Transportation Structures,Not stated,True,,Internship,,Hardware,"Mechanicsburg, PA, United States",citizens-only,246,,,2026-09-04T14:32:11.870Z,exact,2026-09-04T17:38:48Z,https://jobs.smartrecruiters.com/AECOM2/744000147531571
AECOM,Structural Engineering Intern - Hiring Event with AECOM - Philadelphia,Not stated,True,,Internship,,Hardware,"Philadelphia, PA, United States",citizens-only,246,,,2026-09-04T18:19:48.594Z,exact,2026-09-04T20:41:19Z,https://jobs.smartrecruiters.com/AECOM2/744000147581370
Loram,Mechanical Engineering Intern,Not stated,True,,Internship,,Hardware,"Hamel, MN, United States",unknown,,,,2026-09-04T15:34:38.431Z,exact,2026-09-04T17:38:48Z,https://jobs.smartrecruiters.com/Loram1/3743990015079155
Loram,Machine Learning / Artificial Intelligence (AI) Intern,Not stated,True,,Internship,,Data & ML/AI,"Hamel, MN, United States",unknown,,,Python; C#; SQL; PyTorch; Pandas; Computer Vision; Docker; Linux,2026-09-04T17:03:37.827Z,exact,2026-09-04T17:38:48Z,https://jobs.smartrecruiters.com/Loram1/3743990015082845
ENFOS,Software Engineer Intern (Summer 2027),Summer 2027,False,,Internship,,Software,"Durham, North Carolina, United States",unknown,,,Python; Java; TypeScript; JavaScript; SQL; LLMs; React; Spring,2026-09-04T00:00:00.000Z,date_only,2026-09-04T17:38:48Z,https://apply.workable.com/enfos-inc/j/CA15908E0A/
Allegion,Summer Intern - Manufacturing Engineering,Not stated,True,,Internship,,Hardware,"Indianapolis, IN - Tobey Dr",unknown,,,,2026-09-04T00:00:00Z,date_only,2026-09-04T20:41:19Z,https://allegion.wd5.myworkdayjobs.com/careers/job/Indianapolis-IN---Tobey-Dr/Summer-Intern---Manufacturing-Engineering_JR37477-1
"Axcelis Technologies, Inc.",Manufacturing Engineer Co-op Production Support,Not stated,True,,Co-op,,Hardware,"Beverly, MA",unknown,11,,,2026-09-04T00:00:00Z,date_only,2026-09-04T17:38:48Z,https://axcelis.wd1.myworkdayjobs.com/axcelis/job/Beverly-MA/Manufacturing-Engineer-Co-op-Production-Support_12008
CIBC,2027 Summer Intern - Software Engineering,Summer 2027,False,,Internship,,Software,"Chicago, IL",no-sponsorship,17,$36–$40/hr,Python; SQL,2026-09-04T00:00:00Z,date_only,2026-09-04T17:38:48Z,https://cibc.wd3.myworkdayjobs.com/search/job/Chicago-IL/XMLNAME-2027-Summer-Intern---Software-Engineering_2618322-1
CNA Insurance,Technology Internship Program (AI Engineering),Not stated,True,,Internship,,Data & ML/AI,"Chicago, IL, USA",no-sponsorship,,$35k–$65k/yr,Python; SQL; Terraform,2026-09-04T00:00:00Z,date_only,2026-09-05T00:54:43Z,https://cna.wd1.myworkdayjobs.com/CNA_Careers/job/Chicago-IL-USA/Technology-Internship-Program--AI-Engineering-_R-8126
CNA Insurance,Technology Internship Program (AI Strategy),Not stated,True,,Internship,,Data & ML/AI,"Chicago, IL, USA",no-sponsorship,,$35k–$65k/yr,LLMs,2026-09-04T00:00:00Z,date_only,2026-09-05T00:54:43Z,https://cna.wd1.myworkdayjobs.com/CNA_Careers/job/Chicago-IL-USA/Technology-Internship-Program--AI-Strategy-_R-8127-1
CNA Insurance,Technology Internship Program (Cybersecurity),Not stated,True,,Internship,,Security,"Chicago, IL, USA",no-sponsorship,,$35k–$65k/yr,,2026-09-04T00:00:00Z,date_only,2026-09-05T00:54:43Z,https://cna.wd1.myworkdayjobs.com/CNA_Careers/job/Chicago-IL-USA/Technology-Internship-Program--Cybersecurity-_R-8130-1
CNA Insurance,Technology Internship Program (Software Engineering),Not stated,True,,Internship,,Software,"Chicago, IL, USA",no-sponsorship,,$35k–$65k/yr,Java; SQL,2026-09-04T00:00:00Z,date_only,2026-09-05T00:54:43Z,https://cna.wd1.myworkdayjobs.com/CNA_Careers/job/Chicago-IL-USA/Technology-Internship-Program--Software-Engineering-_R-8107
Cox,"Software Engineering Intern - Summer 2027 (North Hills, NY)",Summer 2027,False,,Internship,,Software,Long Island NY,unknown,,$29.09–$43.61/hr,AWS; Linux,2026-09-04T00:00:00Z,date_only,2026-09-07T09:25:43Z,https://cox.wd1.myworkdayjobs.com/Cox_External_Career_Site_1/job/Long-Island-NY/Software-Engineering-Intern---Summer-2027--North-Hills--NY-_R202682171-1
Elanco,"Manufacturing Scientist/Technical Services Intern – Fort Dodge, Iowa (Summer 2027)",Summer 2027,False,,Internship,,Hardware,"Fort Dodge, IA",unknown,6,$20–$40/hr,,2026-09-04T00:00:00Z,date_only,2026-09-04T17:38:48Z,https://elanco.wd5.myworkdayjobs.com/External_Career/job/Fort-Dodge-IA/Manufacturing-Scientist-Technical-Services-Intern---Fort-Dodge--Iowa--Summer-2027-_R0027069-1
Gevernova,GE Vernova Nuclear - Manufacturing Intern (Summer 2027),Summer 2027,False,,Internship,,Hardware,Wilmington NC USA,no-sponsorship,,$21/hr,,2026-09-04T00:00:00Z,date_only,2026-09-04T17:38:48Z,https://gevernova.wd5.myworkdayjobs.com/only_confidential_executive_recruiting/job/Wilmington-NC-USA/GE-Vernova-Nuclear---Manufacturing---Supply-Chain-Intern--Summer-2027-_R5049016-2
Hewlett Packard Enterprise,Mechanical Engineer Intern,Not stated,True,,Internship,,Hardware,"Spring, Texas, United States of America",unknown,499,,,2026-09-04T00:00:00Z,date_only,2026-09-04T20:41:19Z,https://hpe.wd5.myworkdayjobs.com/Jobsathpe/job/Spring-Texas-United-States-of-America/Mechanical-Engineer-Intern_1213393
Hy-Vee,Cyber Security Intern- Summer 2027,Summer 2027,False,,Internship,,Security,"Corporate Office, Westown Pkwy., West Des Moines, IA",unknown,2,,,2026-09-04T00:00:00Z,date_only,2026-09-05T00:54:43Z,https://hyvee.wd1.myworkdayjobs.com/HyVeeCareers/job/Corporate-Office-Westown-Pkwy-West-Des-Moines-IA/Cyber-Security-Intern--Summer-2027_R250153
Hy-Vee,Digital Software Engineering Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Corporate Office, Westown Pkwy., West Des Moines, IA",unknown,2,,SQL,2026-09-04T00:00:00Z,date_only,2026-09-04T20:41:19Z,https://hyvee.wd1.myworkdayjobs.com/HyVeeCareers/job/Corporate-Office-Westown-Pkwy-West-Des-Moines-IA/Digital-Software-Engineering-Intern---Summer-2027_R250133
Ingredion,AI & Data Scientist Intern,Not stated,True,,Internship,,Data & ML/AI,"Westchester, IL",unknown,4,$20–$25/hr,SQL; PyTorch; TensorFlow; scikit-learn; AWS; GCP; Azure; Hadoop,2026-09-04T00:00:00Z,date_only,2026-09-04T20:41:19Z,https://ingredion.wd1.myworkdayjobs.com/IngredionCareers/job/Westchester-IL/AI---Data-Scientist-Intern_Req-40220
Johnson Controls,Software/Controls Engineering Grad Intern,Not stated,True,,Internship,,Software,Salem-Virginia-United States of America,unknown,104,,C++,2026-09-04T00:00:00Z,date_only,2026-09-04T17:38:48Z,https://jci.wd5.myworkdayjobs.com/JCI/job/Salem-Virginia-United-States-of-America/Software-Controls-Engineering-Grad-Intern_WD30278205-1
Saab,Software Engineering Co-Op (Spring - Summer 2027),Summer 2027,False,,Co-op,,Software,"East Syracuse, NY (Collamer)",citizens-only,,$20.27–$22.3/hr,Java; JavaScript; SQL; Linux; Git,2026-09-04T00:00:00Z,date_only,2026-09-04T20:41:19Z,https://saabusa.wd1.myworkdayjobs.com/saab_careers/job/East-Syracuse-NY-Collamer/Software-Engineering-Co-Op--Spring---Summer-2027-_R-03240-1
Saab,Manufacturing Engineer (Summer Intern 2027),Summer 2027,False,,Internship,,Hardware,"West Lafayette, IN",citizens-only,,$21–$24/hr,,2026-09-04T00:00:00Z,date_only,2026-09-04T20:41:19Z,https://saabusa.wd1.myworkdayjobs.com/saab_careers/job/West-Lafayette-IN/Manufacturing-Engineer--Summer-Intern-2027-_R-03234
Saab,Mechanical Engineer (Summer Intern 2027),Summer 2027,False,,Internship,,Hardware,"West Lafayette, IN",citizens-only,,$21–$24/hr,,2026-09-04T00:00:00Z,date_only,2026-09-04T20:41:19Z,https://saabusa.wd1.myworkdayjobs.com/saab_careers/job/West-Lafayette-IN/Mechanical-Engineer--Summer-Intern-2027-_R-03223
Simon Property Group,"Intern - Data Engineering (Data Analytics, Information Sciences, Computer Science Majors)",Not stated,True,,Internship,,Data & ML/AI,"Indianapolis, IN",unknown,2,,Python; SQL; Tableau,2026-09-04T00:00:00Z,date_only,2026-09-05T13:56:01Z,https://simon.wd1.myworkdayjobs.com/Simon/job/Indianapolis-IN/Intern---Data-Engineering--Data-Analytics--Information-Sciences--Computer-Science-Majors-_R13976
Simon Property Group,"Intern - Front End Developer (Computer Science, Web Development, or Information Sciences Majors)",Not stated,True,,Internship,,Software,"Indianapolis, IN",unknown,2,,JavaScript; Git,2026-09-04T00:00:00Z,date_only,2026-09-05T13:56:01Z,https://simon.wd1.myworkdayjobs.com/Simon/job/Indianapolis-IN/Intern---Front-End-Developer--Computer-Science--Web-Development--or-Information-Sciences-Majors-_R13975
Simon Property Group,Intern - Project Delivery (Information Services / Computer Science Majors),Not stated,True,,Internship,,Software,"Indianapolis, IN",unknown,2,,,2026-09-04T00:00:00Z,date_only,2026-09-05T13:56:01Z,https://simon.wd1.myworkdayjobs.com/Simon/job/Indianapolis-IN/Intern---Project-Delivery--Information-Services---Computer-Science-Majors-_R13947
Skydio,"Autonomy Engineer Intern, Computer Vision / Deep Learning, Summer 2027",Summer 2027,False,,Internship,,Data & ML/AI,"San Mateo, California, United States",unknown,26,$47/hr,Python; C++; PyTorch; Computer Vision,2026-09-03T23:28:02.086+00:00,exact,2026-09-04T04:03:13Z,https://jobs.ashbyhq.com/skydio/ae4a6f7d-a240-4fa2-8c8e-04cc906e4ef9
The Exploration Company,Summer 2027 Internship (Software),Summer 2027,False,,Internship,,Software,California,citizens-only,,,,2026-09-03T19:50:53.474+00:00,exact,2026-09-03T23:15:31Z,https://jobs.ashbyhq.com/the-exploration-company/86270058-8eec-4692-b49d-97ce59fd54ac
ID.me,Summer Intern 2027 - Software Development Engineer Intern,Summer 2027,False,,Internship,,Software,"Mountain View, CA",unknown,,,Python; Java; JavaScript; LLMs; AWS; GCP; Azure; Git,2026-09-03T12:51:50-04:00,exact,2026-09-04T17:38:48Z,https://job-boards.greenhouse.io/idmeuniversityrecruiting/jobs/7980429003
NewsBreak,"New Market Launch Intern (MBA), Nearby AI",Not stated,True,,Internship,yes,Data & ML/AI,"Bellevue, Washington, United States; Mountain View, California, United States; New York, New York, United States; Remote",unknown,,,,2026-09-03T18:56:06-04:00,exact,2026-09-17T00:29:06Z,https://job-boards.greenhouse.io/newsbreak/jobs/4711146006
Waymo,"2027 Summer Intern, BS, SysEng Software Engineer",Summer 2027,False,,Internship,,Software,"Mountain View, California, USA",unknown,284,,Python; C++,2026-09-03T11:21:07-04:00,exact,2026-09-03T17:51:22Z,https://careers.withwaymo.com/jobs?gh_jid=8174099
Waymo,"2027 Summer Intern, MS, Software Engineering, Behavior Test",Summer 2027,False,,Internship,,Software,"San Francisco, California, USA",unknown,284,,Python; SQL,2026-09-03T16:44:52-04:00,exact,2026-09-03T20:56:54Z,https://careers.withwaymo.com/jobs?gh_jid=8174504
Hermeus,GNC & Flight Software Intern - Spring/Summer 2027,Summer 2027,False,,Internship,,Software,"Atlanta, GA",citizens-only,,25–33 USD/hr,Python; C++; TypeScript; JavaScript; MATLAB,2026-09-03T19:19:21Z,exact,2026-09-03T20:56:54Z,https://jobs.lever.co/hermeus/555263f6-c5ec-4489-ab07-1aea546b70e7
Hermeus,Software Engineering Intern (Command & Control) - Spring/Summer 2027,Summer 2027,False,,Internship,,Software,"Atlanta, GA",citizens-only,,25–33 USD/hr,C++; TypeScript; JavaScript; React; Angular,2026-09-03T02:07:59Z,exact,2026-09-03T04:00:34Z,https://jobs.lever.co/hermeus/5b08e2df-c9db-4831-aece-67d89e744796
Neighbor,Software Engineer Intern 2027,Summer 2027,False,,Internship,,Software,"Lehi, UT",unknown,2,,Python; Java; C++; Go; TypeScript; JavaScript; Swift; Kotlin,2026-09-03T16:41:37Z,exact,2026-09-03T17:51:22Z,https://jobs.lever.co/neighbor/7d66629f-3f4b-41ee-a324-fe0154e13c46
AECOM,Mechanical Engineering Intern,Summer 2027,False,,Internship,,Hardware,"Arlington, VA, United States",unknown,246,,,2026-09-03T18:41:49.244Z,exact,2026-09-03T20:56:54Z,https://jobs.smartrecruiters.com/AECOM2/744000147333760
AECOM,Structural Engineer Intern,Not stated,True,,Internship,,Hardware,"Arlington, VA, United States",citizens-only,246,,,2026-09-03T18:43:48.021Z,exact,2026-09-03T20:56:54Z,https://jobs.smartrecruiters.com/AECOM2/744000147334384
Eurofins,AI & Automation Intern,Fall 2026,False,,Internship,,Data & ML/AI,"Barcelona, CT, ES",unknown,,,Python; SQL,2026-09-03T10:31:16.848Z,exact,2026-09-03T13:35:54Z,https://jobs.smartrecruiters.com/Eurofins/744000147214369
InfiniteQuant,Quantitative Developer - Internship - Summer 2027,Summer 2027,False,,Internship,yes,Quant,"New York, New York, United States (Remote)",unknown,,,Python; C++,2026-09-03T07:07:53.041Z,exact,2026-09-03T08:56:35Z,https://jobs.smartrecruiters.com/InfiniteQuant/744000147163879
Skyward,Software Engineer - Intern,Summer 2027,False,,Internship,,Software,"Stevens Point, WI, United States",unknown,4,,,2026-09-03T17:13:21.932Z,exact,2026-09-03T17:51:22Z,https://jobs.smartrecruiters.com/Skyward1/744000147320799
Winsupply,Data Analyst Intern,Not stated,True,,Internship,,Data & ML/AI,"Moraine, OH, United States",unknown,13,,,2026-09-03T14:02:33.319Z,exact,2026-09-03T17:51:22Z,https://jobs.smartrecruiters.com/Winsupply1/3743990015046116
Barr,Internship – Structural Engineer (Hybrid),Summer 2027,False,,Internship,,Hardware,"Ann Arbor, MI",no-sponsorship,,,,2026-09-03T00:00:00Z,date_only,2026-09-03T23:15:31Z,https://barr.wd1.myworkdayjobs.com/barrcareers/job/Ann-Arbor-MI/Internship---Structural-Engineer--Hybrid-_R-102315
Barr,Internship – Structural Engineer (Hybrid),Summer 2027,False,,Internship,,Hardware,"Hibbing, MN",no-sponsorship,,,,2026-09-03T00:00:00Z,date_only,2026-09-03T23:15:31Z,https://barr.wd1.myworkdayjobs.com/barrcareers/job/Hibbing-MN/Internship---Structural-Engineer--Hybrid-_R-102316
Barr,Internship – Structural Engineer (Hybrid),Summer 2027,False,,Internship,,Hardware,"Minneapolis, MN",no-sponsorship,,,,2026-09-03T00:00:00Z,date_only,2026-09-03T20:56:54Z,https://barr.wd1.myworkdayjobs.com/barrcareers/job/Minneapolis-MN/Internship---Structural-Engineer--Hybrid-_R-102314
Bracco,Mechanical Engineering Co-op (R&D Sustaining),Summer 2027,False,,Co-op,,Hardware,"USA, Eden Prairie, Minnesota, 55344",no-sponsorship,,,,2026-09-03T00:00:00Z,date_only,2026-09-12T13:36:56Z,https://bracco.wd103.myworkdayjobs.com/braccocareers/job/USA-Eden-Prairie-Minnesota-55344/Mechanical-Engineering-Co-op--R-D-Sustaining-_JR100316
Corteva,R&D Internship – Computer & Data Science,Not stated,True,,Internship,,Data & ML/AI,"Indianapolis, Indiana, United States",unknown,63,,,2026-09-03T00:00:00Z,date_only,2026-09-03T20:56:54Z,https://corteva.wd5.myworkdayjobs.com/corteva/job/Indianapolis-Indiana-United-States/R-D-Internship---Computer---Data-Science-_248130W
DriveTime,Software Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Software,"1720 W Rio Salado Pkwy Tempe, AZ 85281",unknown,6,,Python; Java; C#; TypeScript; JavaScript; Node.js; Angular; GraphQL,2026-09-03T00:00:00Z,date_only,2026-09-03T20:56:54Z,https://drivetime.wd1.myworkdayjobs.com/drivetime/job/1720-W-Rio-Salado-Pkwy-Tempe-AZ-85281/Software-Engineer-Intern--Summer-2027-_R16294
